Mission_ID,Planet_Name,Distance_From_Earth,Crew_Size,Mission_Duration,Budget,Technology_Rating,Atmospheric_Composition,Surface_Terrain,Communication_Latency,Energy_Resources,Previous_Attempts,Alien_Contact_Probability,Critical_Failures,Success_Status
694ba8a6-df01-4c22-bc65-0797efc5569b,Aurora,59.78,49,140,247.73,1,Carbon dioxide-heavy,Rocky,18.56,Chemical,4,0.6271791261040511,0,Yes
8e33e885-e11c-4dea-97a0-e4e2652e56ba,Elysium,778.37,8,48,275.53,7,Hydrogen-rich,Volcanic,4.23,Nuclear,1,0.5391893569768181,2,No
d7ce6831-4e0f-4f1b-a196-7ba54571d315,Titanium,305.65,10,224,462.9,2,Carbon dioxide-heavy,Icy,14.22,Solar,4,0.6152210959542973,1,No
123eb006-9f0d-4f08-8fca-42e8b2e080a1,Titanium,590.27,36,203,409.85,9,Hydrogen-rich,Oceanic,15.81,Geothermal,0,0.6041047039209438,1,No
b7a94a67-efd4-43d2-a3b3-e5bb81d75b48,Zarathustra,931.03,46,190,152.5,1,Oxygen-rich,Rocky,7.07,Solar,1,0.815158389372887,1,No
77acbfa7-7fc7-4db7-8802-d7660b30cf79,Aurora,687.58,23,139,81.32,9,Methane-dominated,Rocky,6.28,Chemical,2,0.337552330750179,2,No
8b38fbee-2cda-4efe-b15e-c8dc3062110b,Elysium,987.24,32,216,118.69,4,Carbon dioxide-heavy,Volcanic,16.46,Solar,1,0.7277684754442638,1,Yes
f92443ec-29fc-4aed-aa78-5436411ae1a0,Aurora,940.53,34,274,109.62,5,Methane-dominated,Icy,19.7,Chemical,2,0.4576468167627532,2,No
e86f6da7-92bd-4a4e-9a4a-dcba7a514a00,Zarathustra,964.78,45,281,366.29,4,Methane-dominated,Rocky,16.4,Chemical,4,0.5977759519409168,2,No
b995b8ad-dd20-4162-b091-9506347c5a7b,Titanium,909.33,45,95,173.77,9,Methane-dominated,Icy,5.93,Chemical,4,0.3750926928160705,1,Yes
830aff45-bc9a-483f-9a4f-97f2036a7c12,Titanium,891.36,47,160,307.7,7,Oxygen-rich,Volcanic,14.48,Chemical,1,0.13868642166592282,0,No
0e068e32-5f6a-428f-9b87-6503f69a0eb7,Zarathustra,484.45,42,209,100.76,7,Hydrogen-rich,Icy,17.77,Solar,1,0.8235021316988906,2,No
74ccbff7-010a-4622-972a-5b08832e0727,Xenon,893.61,19,244,159.21,1,Oxygen-rich,Icy,8.46,Chemical,4,0.15586301792958596,0,Yes
9622436b-885e-4d71-bc38-0324886d0149,Titanium,953.36,20,316,329.68,6,Hydrogen-rich,Rocky,18.3,Chemical,1,0.4671400622643329,2,No
f017c863-1ff8-4579-812b-ab225702a442,Xenon,443.13,45,228,90.35,5,Methane-dominated,Oceanic,8.69,Nuclear,4,0.8583414903918546,0,No
2a67e038-c942-4898-8ec2-bf8936a6afd1,Elysium,306.25,31,263,370.79,10,Hydrogen-rich,Rocky,1.87,Nuclear,3,0.7669452495070898,0,No
71b2e7fe-9256-4956-8c29-72af795f58cb,Xenon,744.63,43,195,89.96,2,Hydrogen-rich,Rocky,3.27,Chemical,4,0.23645217589447623,2,No
cea7dfa2-70fa-4ac7-b91b-d66447a5957b,Titanium,181.3,15,146,428.44,7,Carbon dioxide-heavy,Oceanic,7.1,Geothermal,0,0.6062875476695667,0,No
2b8a7bc2-76a0-4304-a659-1d803f5d0d64,Xenon,539.19,15,190,240.37,3,Carbon dioxide-heavy,Oceanic,19.08,Geothermal,4,0.23524821659837428,2,Yes
af2f8bfb-dc58-4014-9b6c-4af6d443e7fa,Elysium,633.37,35,351,160.56,2,Methane-dominated,Oceanic,8.21,Chemical,2,0.1520629433564201,0,Yes
3574fb7d-a98c-461a-91ca-185a61457893,Zarathustra,761.32,23,134,229.29,6,Carbon dioxide-heavy,Rocky,3.68,Chemical,3,0.47399972827809567,0,Yes
41829be2-17c9-419d-8a0d-fe93f449817f,Xenon,741.17,32,162,242.57,3,Oxygen-rich,Volcanic,0.41,Chemical,1,0.1250585143242586,1,Yes
444d51a2-cfb1-40ca-b684-48d6384dd257,Aurora,612.45,22,200,462.95,9,Hydrogen-rich,Volcanic,15.92,Chemical,4,0.17780263904368848,0,No
59ce32be-102d-48eb-95c5-3090db5aa9e6,Zarathustra,483.88,18,304,415.28,10,Oxygen-rich,Volcanic,6.74,Nuclear,1,0.9117436198274439,2,No
11728ea9-5c1d-46c1-a385-593e1f88ba05,Elysium,935.2,33,238,360.22,7,Methane-dominated,Volcanic,19.4,Chemical,0,0.8512672821728028,0,Yes
f1952648-e302-4c52-a72d-da9a3f1bec51,Aurora,137.48,41,259,179.29,2,Hydrogen-rich,Volcanic,19.97,Nuclear,3,0.8776297303597791,0,Yes
c48b8810-730e-4a03-ba95-88b1aa94b439,Aurora,788.65,19,214,127.2,8,Hydrogen-rich,Rocky,18.09,Solar,0,0.6184813889955831,0,No
c783a8da-77bb-4821-b18b-911360c80b78,Titanium,291.83,11,123,58.72,10,Hydrogen-rich,Rocky,16.42,Nuclear,1,0.30884643360913167,2,No
f92fbc42-cd4f-4b93-bf03-139bd226e8f7,Xenon,46.29,45,251,63.98,6,Hydrogen-rich,Rocky,19.81,Solar,0,0.45466790687453207,2,Yes
c7160911-d345-4328-ac4f-6f1b538af02c,Elysium,589.56,8,160,229.86,10,Oxygen-rich,Rocky,12.77,Geothermal,0,0.3151280921249966,1,Yes
8527f185-ecf4-4380-9cf1-c4b172d02990,Zarathustra,295.38,7,39,118.32,7,Oxygen-rich,Icy,18.93,Nuclear,2,0.37854129865648267,2,Yes
fcb3ecf0-2b9e-4f28-b036-75e7438f56c1,Titanium,726.23,17,270,93.97,7,Oxygen-rich,Oceanic,17.61,Solar,1,0.35665856885681846,1,No
77f479ba-1328-4698-b5ec-51f5a9c3d014,Zarathustra,314.56,23,204,484.78,6,Oxygen-rich,Icy,3.78,Nuclear,1,0.8001072807642566,1,Yes
61ddafaf-9ac8-457c-b09b-94b52f88d9fa,Aurora,70.83,30,327,79.93,6,Hydrogen-rich,Rocky,12.34,Chemical,1,0.27725085941756183,0,Yes
2c26cb71-3b04-42bc-89a6-e6cda539e114,Zarathustra,895.29,23,151,467.97,10,Methane-dominated,Rocky,4.32,Geothermal,1,0.13093370006183933,2,No
8121c919-d133-4e04-a495-c68ada0b275c,Zarathustra,535.42,37,300,,1,Oxygen-rich,Icy,12.3,Chemical,4,0.8282088804441055,1,No
fb7aea90-dc34-46b4-a0b2-4e5d006a177e,Elysium,152.42,49,112,191.53,8,Oxygen-rich,Oceanic,12.7,Solar,0,1.0,0,No
f6dec490-a19d-4738-9a4f-713f32594f67,Elysium,785.63,9,291,97.59,2,Hydrogen-rich,Volcanic,17.81,Geothermal,1,0.3742196967362351,1,No
d975718f-d066-4fc7-9b05-c6f98776315f,Elysium,383.17,17,91,200.92,7,Oxygen-rich,Volcanic,15.39,Solar,0,0.902700463778063,0,Yes
607cdba0-fdb9-42f4-aa7e-84538831ec7c,Titanium,103.8,7,41,212.7,2,Oxygen-rich,Volcanic,17.99,Solar,1,0.030125613201279187,0,Yes
d551019b-245d-4525-82ed-1e391c7e539d,Elysium,165.8,11,146,373.77,1,Hydrogen-rich,Volcanic,4.9,Nuclear,3,0.3765261500532072,2,No
149135d6-2b8d-4281-836e-6b9fc747ec4e,Elysium,836.2,44,272,423.53,9,Methane-dominated,Volcanic,15.21,Chemical,3,0.8982470502731482,0,No
63328dbd-22fa-4aa2-9351-6038779edd29,Titanium,89.65,13,81,414.75,3,Hydrogen-rich,Volcanic,16.64,Solar,2,0.0,1,No
5e51e6ef-8288-42df-bafd-7a1b1a1fe1c6,Zarathustra,324.37,8,289,479.17,8,Carbon dioxide-heavy,Icy,13.61,Nuclear,0,0.604369727440332,1,Yes
fe328af5-a6c1-42de-8df3-4594aafc6bdd,Aurora,174.99,24,337,450.96,6,Carbon dioxide-heavy,Volcanic,3.99,Nuclear,4,0.7539355006787027,0,No
2984eed2-ffbe-433e-9aec-b14151bdd4f5,Elysium,289.16,19,51,417.43,10,Hydrogen-rich,Oceanic,5.84,Solar,2,0.6340508039686044,1,Yes
f5227b69-e616-410e-95ad-c9ccc0ec4194,Aurora,100.46,28,353,63.57,7,Methane-dominated,Rocky,10.05,Chemical,3,0.4476028529539793,2,Yes
fd61ab5b-fff8-4cd8-a230-cca0e2356d32,Titanium,635.53,34,164,67.63,10,Hydrogen-rich,Icy,16.31,Solar,1,0.6144613896106268,1,Yes
bfc142fe-b7c0-49f6-91ba-c80f0d6451b8,Zarathustra,546.43,16,220,410.71,3,Hydrogen-rich,Icy,16.47,Chemical,4,0.6221039720220275,1,Yes
1dee885b-c55d-494d-b67a-a3d20f5f0c33,Elysium,522.78,34,76,171.3,9,Hydrogen-rich,Volcanic,9.98,Geothermal,2,0.28143568244382267,1,Yes
ac30f7c9-da39-44a5-a527-866b0c8a4ec9,Elysium,754.25,13,329,,9,Oxygen-rich,Rocky,8.15,Nuclear,0,0.14023193237191706,1,Yes
908bcc97-0539-4988-89b5-87fc4d34a995,Xenon,344.93,24,94,376.94,6,Oxygen-rich,Volcanic,0.62,Solar,1,0.4019981372417566,1,No
72e1fbf5-a39c-4d54-b835-e6a8abb80d6b,Zarathustra,84.94,19,172,148.55,10,Carbon dioxide-heavy,Rocky,17.22,Geothermal,2,0.11228262527781227,0,No
b588cb32-2538-4e19-ad17-536aeaf24033,Elysium,511.36,44,273,223.43,1,Carbon dioxide-heavy,Volcanic,5.36,Nuclear,2,0.0,1,Yes
6f225510-0dba-44dc-9602-b8a18bef1b76,Aurora,142.03,12,30,383.06,9,Hydrogen-rich,Volcanic,19.14,Solar,1,0.7466238900409834,1,Yes
bc0c1fc5-e808-4a61-b5ab-143a3c6e9304,Elysium,790.69,31,201,411.49,3,Hydrogen-rich,Rocky,5.88,Geothermal,0,0.542818213684889,1,Yes
fcfc37ba-50c7-4e02-9253-e5217fc5132c,Titanium,138.84,43,59,377.1,3,Hydrogen-rich,Oceanic,11.85,Chemical,2,0.9773711335712995,1,No
22b335e3-8cec-43a5-a9f2-0ce3895068d4,Titanium,325.77,39,280,92.69,4,Carbon dioxide-heavy,Icy,15.1,Nuclear,0,0.964903973175267,2,Yes
de3620c7-62be-4885-85e1-3483a6ea19d3,Elysium,648.46,5,290,405.77,2,Methane-dominated,Rocky,16.76,Nuclear,1,0.20156898936924575,2,No
e812d14c-7524-4d07-a5ba-48a9743859fb,Aurora,338.78,8,182,398.86,2,Hydrogen-rich,Rocky,9.83,Geothermal,1,0.2069551518477003,0,No
36aeb0c6-af91-477e-9643-d60ce421ae89,Zarathustra,454.02,45,177,284.92,4,Hydrogen-rich,Icy,11.12,Nuclear,4,0.05756688618037926,1,No
105f5308-4bc0-489b-b4be-4d4f2c468a97,Elysium,827.56,44,81,196.12,4,Hydrogen-rich,Oceanic,17.03,Chemical,2,0.14469079903296964,0,Yes
bb6bf29b-f768-40c0-a335-a1832f52b918,Zarathustra,486.64,46,289,436.24,4,Methane-dominated,Oceanic,12.32,Solar,0,0.6475228961772139,2,Yes
e7648a7b-933a-4636-9ec2-64faf199944b,Aurora,840.87,17,271,131.19,1,Oxygen-rich,Volcanic,2.23,Nuclear,4,0.07802327188256947,1,Yes
83e5bb3b-012e-4c32-ad01-6d6c9a7970c4,Titanium,940.08,36,185,201.68,3,,Volcanic,5.85,Nuclear,2,0.9287299859759545,0,Yes
7e5e0a37-bcba-4a20-8fc4-0aa3878068f3,Elysium,548.3,30,246,243.66,10,Hydrogen-rich,Volcanic,18.33,Nuclear,0,0.8116377750876285,2,Yes
690df002-5347-47d9-9b8e-489f13722f67,Zarathustra,943.42,28,129,274.63,4,Oxygen-rich,Volcanic,19.14,Geothermal,0,0.8790136200764865,2,Yes
1ee15d9a-d7c1-4973-b32f-8d8bafbe6765,Xenon,574.52,16,46,96.76,3,Methane-dominated,Icy,12.89,Geothermal,0,0.8923408856903738,2,No
e1cf97bd-5503-4d0f-a80b-6d443cdae05e,Elysium,651.16,46,94,467.41,7,Methane-dominated,Rocky,17.95,Chemical,1,0.3096100433612693,2,Yes
4bdf7b7b-2345-4ac4-829d-78b0325aafde,Elysium,714.7,34,180,450.74,4,Methane-dominated,Oceanic,18.7,Nuclear,2,0.3241643962691514,2,No
484b36ef-c4e6-4ffc-be8f-39d2d285b802,Aurora,468.4,30,327,83.22,7,Hydrogen-rich,Oceanic,5.65,Solar,1,0.3514739679409592,1,No
da170070-ffea-477e-97d1-cc57cf48f9b5,Titanium,369.15,32,356,93.49,2,Methane-dominated,Rocky,8.42,Solar,3,0.9296702039743757,0,No
6e75d74c-7386-4d04-9da7-2847b2e39786,Zarathustra,352.32,6,82,146.86,7,Methane-dominated,Rocky,0.21,Nuclear,2,0.1505922528346535,0,No
dc64e2cd-5076-4484-8865-fa0d16e53a2d,Zarathustra,14.29,31,341,158.87,6,Oxygen-rich,Volcanic,10.35,Nuclear,3,0.4221529380847365,0,No
02f51b80-0486-411f-8282-ee32553466a9,Elysium,144.73,42,48,151.33,3,Oxygen-rich,Icy,16.35,Solar,3,0.5572871564927292,2,No
c1d3fb3f-ec1d-4c85-a99d-b1ea560b81b6,Xenon,230.43,47,308,225.17,5,Oxygen-rich,Oceanic,16.66,Nuclear,2,0.42002224601355154,2,No
3438e62c-ee35-4c3d-9789-39806c6e399d,Zarathustra,580.75,29,359,,3,Carbon dioxide-heavy,Icy,9.68,Nuclear,2,1.0,2,No
ebab3521-b618-4d12-a274-156eb694f2d7,Aurora,355.13,32,299,440.78,5,Methane-dominated,Rocky,6.81,Geothermal,4,0.06668714149203173,2,Yes
9de2bd51-e39d-4d2a-8ede-814908319e7d,Zarathustra,378.22,31,344,119.0,5,Carbon dioxide-heavy,Rocky,1.94,Geothermal,2,0.28194271677947047,2,Yes
4bd91c6d-3ce4-4df8-be21-b7ca423d37fc,Titanium,62.93,7,84,217.3,1,Carbon dioxide-heavy,Icy,6.5,Chemical,1,0.258733628630894,2,No
0e7a546e-c955-4a88-9a44-869c17e01947,Xenon,11.28,25,238,145.76,3,Oxygen-rich,Icy,10.32,Nuclear,1,0.7690194813658935,0,No
7414e328-fb92-471a-a5ba-02da53e916c1,Titanium,586.33,26,98,497.92,2,Methane-dominated,Volcanic,0.19,Nuclear,4,0.9423933547173089,0,No
c4cac6c4-a6c3-4191-afd7-bc08ed6af70a,Titanium,950.54,7,52,240.24,5,Hydrogen-rich,Icy,1.78,Nuclear,3,0.2031679123544927,1,Yes
a87e0ed4-996e-41e1-9b6c-53d80dba40d6,Elysium,174.58,17,292,129.53,6,Oxygen-rich,Rocky,9.4,Nuclear,0,0.012429513414620848,0,No
df801cf3-bacd-4b6b-b5b6-ad39a545d9ce,Aurora,292.68,13,249,137.0,9,Carbon dioxide-heavy,Icy,2.61,Nuclear,3,0.634225223288553,1,Yes
962d4dcd-5cc9-400c-a48e-15ce65789ae7,Zarathustra,586.97,46,188,452.62,6,Carbon dioxide-heavy,Icy,1.58,Chemical,0,0.7170536132800003,1,Yes
4053876f-7ed5-42c6-b153-c09e28bdf0b8,Aurora,676.07,33,244,443.86,6,Methane-dominated,Icy,5.82,Nuclear,3,0.7175168690005581,2,Yes
e4258797-bd5a-4723-9e70-9f9519ea0d09,Zarathustra,197.97,10,33,66.93,7,Carbon dioxide-heavy,Rocky,5.86,Chemical,0,0.6153738532354727,2,Yes
3faadacc-2851-4fd3-a5b4-7df6d42de805,Aurora,483.34,49,137,450.0,2,Oxygen-rich,Icy,15.08,Solar,1,0.11821052165740711,1,No
add2e3bc-170e-4c32-bcf7-6abdc75f7608,Aurora,47.57,40,351,,7,Methane-dominated,Rocky,14.9,Chemical,1,0.9711973513317537,1,No
46b880e9-925d-4dd9-9eba-238eb4ae7da3,Xenon,158.52,30,363,379.59,2,Oxygen-rich,Volcanic,18.36,Solar,3,0.10816532302473796,1,Yes
0949ce2e-f38a-4e5d-a541-42cc085fef9f,Zarathustra,463.61,42,40,462.22,1,Oxygen-rich,Oceanic,7.01,Solar,2,0.667392874781722,2,No
de8350b9-e238-49e0-8268-a2d6f3f02c30,Titanium,189.27,29,217,356.02,8,Carbon dioxide-heavy,Volcanic,7.17,Chemical,0,0.3930908204634724,0,Yes
49b4568a-b88c-4bb5-9272-1af8a7e804f2,Elysium,483.16,25,156,412.24,5,Oxygen-rich,Volcanic,17.65,Chemical,0,0.47344308403535346,2,No
91e04a52-a9d1-482f-86b2-8e4fe2338db4,Xenon,422.32,7,57,81.09,6,Hydrogen-rich,Icy,19.28,Nuclear,1,0.9998799687473992,0,No
ac742813-64f0-4cea-9735-5a83afa32b71,Zarathustra,532.87,14,248,495.99,8,Hydrogen-rich,Oceanic,19.02,Solar,1,0.6505551201213373,1,Yes
a5373af2-d1d6-49cc-9335-044b245c58d3,Titanium,305.49,36,338,484.86,1,Hydrogen-rich,Rocky,10.07,Geothermal,1,0.11613154928045041,1,Yes
ad666a01-5b9f-4f9e-b8d5-1755db17a2fc,Zarathustra,892.45,30,124,200.77,3,Hydrogen-rich,Rocky,4.98,Nuclear,0,0.6444890204134106,2,Yes
4b55f3c7-363c-4b02-babd-d3b25880a37a,Aurora,954.0,7,285,265.65,5,Oxygen-rich,Oceanic,17.66,Geothermal,3,1.0,1,Yes
c25cb7df-4864-4c8c-8f53-0db7c7376cd8,Zarathustra,706.82,41,222,402.37,5,Carbon dioxide-heavy,Icy,3.17,Nuclear,4,0.9537055446048032,1,Yes
9fbd7a5a-2817-4e7a-85b2-a9366aa68858,Xenon,527.09,35,209,348.22,8,Hydrogen-rich,Icy,13.13,Chemical,0,0.0,2,No
20dda4c5-37a9-4656-b846-9c47a3da3d6e,Xenon,366.93,5,333,194.25,9,Hydrogen-rich,Icy,3.61,Solar,3,0.5038588324276086,0,Yes
905b707c-b367-4137-8f4e-4147ee39fa44,Zarathustra,849.56,17,190,73.2,6,Oxygen-rich,Oceanic,2.73,Solar,1,0.0,0,No
3a5be7f6-58f7-4f96-afc2-9bb32347707b,Aurora,283.77,38,144,298.68,5,Methane-dominated,Icy,12.85,Geothermal,4,0.611290481916219,0,Yes
32e598bc-179c-4194-8680-0897f9106a30,Xenon,575.21,8,71,160.85,1,Oxygen-rich,Rocky,0.84,Geothermal,2,0.5799700500338105,2,No
f0092b75-d782-4cb6-9f75-c22844eaae3f,Aurora,852.91,7,296,168.16,9,Hydrogen-rich,Volcanic,8.04,Solar,0,0.3765832745972713,1,No
3060d9fe-521e-437f-8a67-485c7887509f,Elysium,444.88,44,192,478.54,4,Methane-dominated,Icy,3.67,Geothermal,4,0.46936399924947464,2,Yes
3ac1523c-380b-4399-b009-881f828834ab,Zarathustra,217.34,33,129,71.37,7,Methane-dominated,Oceanic,15.46,Chemical,3,0.30316348609345817,1,No
6d780277-0b45-4cae-a7f5-2bc462ffafcf,Xenon,725.38,40,306,423.47,10,Hydrogen-rich,Volcanic,9.99,Solar,0,0.8964618291272001,0,No
977dae99-c443-44ee-9682-6b343c041c74,Aurora,267.63,14,235,79.49,7,Oxygen-rich,Icy,8.95,Geothermal,1,0.7306637416519937,2,No
18c76948-38e7-4e7a-a6bd-8a1ab90355b6,Aurora,39.7,40,218,449.01,9,Oxygen-rich,Rocky,8.11,Chemical,2,0.7824749339707726,1,No
42b483dc-89c3-4c0d-8d47-fa75668150e4,Elysium,986.85,45,37,152.51,6,Methane-dominated,Oceanic,3.09,Solar,0,0.312893224982932,2,Yes
27c18323-8708-4521-b4c1-d0ff9c06f49b,Titanium,434.25,23,241,132.02,10,Methane-dominated,Oceanic,12.46,Nuclear,2,0.27163149163489697,0,No
4d13f220-dd53-4219-a067-d0076929a596,Zarathustra,956.38,23,58,234.24,6,Methane-dominated,Oceanic,1.87,Solar,0,0.0,1,Yes
af464b56-b1eb-456d-98cf-421d6fecec29,Aurora,570.7,47,181,222.68,9,Carbon dioxide-heavy,Icy,6.63,Nuclear,3,0.14297436198246147,2,No
2abc9a92-0456-43e0-9c69-8f35c2d15aff,Titanium,711.83,32,117,263.4,9,Oxygen-rich,Oceanic,11.24,Nuclear,4,0.23351007955777514,0,Yes
0be37058-b6f2-4303-9b42-126f28b6f9b0,Zarathustra,374.9,30,73,235.3,9,Methane-dominated,Volcanic,12.23,Solar,3,0.5929280629261684,0,Yes
c58a8394-5005-4d7e-b0fd-9dc321277bab,Xenon,839.02,17,231,420.19,5,Oxygen-rich,Oceanic,18.88,Nuclear,0,0.46226059972437333,1,No
89b5479a-1ce2-4f1f-8b42-7dc7cf3f0927,Titanium,98.24,12,349,171.4,5,Oxygen-rich,Icy,15.98,Nuclear,3,0.16864093600998603,2,Yes
db86d7aa-8383-4b14-8e01-4b523de4c32a,Titanium,697.37,18,63,402.78,8,Methane-dominated,Oceanic,0.69,Chemical,3,0.5432287602711225,1,No
a44db7f7-72a9-431c-a61e-dd6072ec4835,Zarathustra,815.98,8,215,399.5,2,Oxygen-rich,Rocky,2.79,Geothermal,3,0.693582198197134,2,Yes
e10df99b-a076-4384-bda6-1bcfd049f1d4,Zarathustra,715.09,41,259,293.46,4,Oxygen-rich,Icy,0.49,Nuclear,1,0.6772679171020416,2,Yes
5212c0ad-b40e-4045-afd4-85bf4b5bb26a,Aurora,957.07,47,258,221.62,8,Oxygen-rich,Rocky,13.06,Chemical,2,0.01648631791735672,2,No
720928e3-b48f-4fc9-a956-675e4a6e8b4e,Elysium,383.16,36,111,305.11,9,Carbon dioxide-heavy,Oceanic,2.57,Nuclear,3,0.4372285661480583,0,Yes
a208e25e-f1ce-4eb0-aa00-1696323f3606,Titanium,179.02,28,51,408.65,5,Oxygen-rich,Volcanic,0.57,Solar,0,0.11681341419230876,0,No
c3cdeb75-2b2e-48b2-bb6a-c8a02172a5c5,Zarathustra,172.27,16,280,73.54,4,Oxygen-rich,Volcanic,11.92,Chemical,0,0.57683837407731,1,No
799aacb2-21a8-484d-ac48-dbb154f1191b,Zarathustra,865.25,22,259,100.4,3,Methane-dominated,Rocky,11.59,Solar,1,0.5743157285362716,1,Yes
09ed39ab-ee6a-4862-88bc-92ff0ada8daa,Elysium,617.45,9,321,252.18,8,Carbon dioxide-heavy,Rocky,2.88,Geothermal,0,0.5148164216097028,2,No
cb037d2a-356e-4d10-82b0-d6e755e5c12a,Aurora,810.78,7,169,458.03,2,Carbon dioxide-heavy,Oceanic,11.03,Solar,4,0.8153480431738965,1,No
b7e75372-94da-4705-95f4-fa688fd8d40d,Xenon,187.87,8,256,212.96,10,Methane-dominated,Icy,16.9,Geothermal,0,0.42912363206940046,2,Yes
7e1c178f-72cd-4fe6-8849-926438819318,Xenon,658.11,43,298,105.67,5,Oxygen-rich,Icy,13.14,Chemical,1,0.35168082797295863,0,Yes
c8e1e3e3-860a-4442-8e81-4350d0f6f4f8,Elysium,28.67,30,79,94.9,4,Carbon dioxide-heavy,Icy,5.12,Nuclear,4,0.5927955297772425,1,No
5981bc95-ee66-4764-a64e-be3fcfccd624,Elysium,311.39,47,314,328.39,4,Oxygen-rich,Oceanic,1.22,Chemical,3,0.8833848706751372,2,No
4a8594bc-900b-48f7-84c1-51a5be57c6e3,Elysium,97.49,33,295,113.88,1,Hydrogen-rich,Volcanic,4.46,Solar,2,0.5799471059648051,0,No
b171ae23-dc09-4d60-ab7b-17bcd31ae908,Aurora,273.66,19,357,313.52,2,Oxygen-rich,Volcanic,8.03,Solar,2,0.5479518904547466,2,Yes
fe582392-ecd8-43bf-8af2-73a3dd379b44,Xenon,43.52,32,273,123.49,8,Carbon dioxide-heavy,Icy,3.46,Nuclear,4,0.0,2,Yes
c96d3193-9024-49e9-bdf6-f1e5e45192a2,Titanium,878.43,19,163,296.39,8,Oxygen-rich,Oceanic,14.4,Solar,1,0.26645204395413236,1,Yes
32d80a83-8896-425d-95bd-c6de4f98dc41,Xenon,596.3,7,334,316.25,1,Methane-dominated,Oceanic,14.84,Chemical,0,0.6532580705117067,0,No
7dd84915-f407-4695-be75-80843bd55e1e,Titanium,830.41,36,138,299.29,2,Methane-dominated,Oceanic,9.95,Nuclear,0,0.4396760413784117,1,Yes
4cfb3ad2-ca6a-4f90-a1f6-dfb3ef82077c,Xenon,125.28,20,302,253.82,10,Hydrogen-rich,Oceanic,16.41,Geothermal,0,0.18014482847312407,2,Yes
80a66776-5717-4d9c-becd-ae1396770446,Zarathustra,914.13,23,240,146.58,3,Oxygen-rich,Volcanic,0.26,Geothermal,3,0.05442578304038674,0,No
4b74cbdd-a54d-4374-af19-616b32fc0c19,Elysium,943.54,38,280,420.0,10,Oxygen-rich,Icy,14.1,Nuclear,3,0.39483666455283656,1,Yes
d5fccc2a-e47b-4470-aaf5-1e0b088b8752,Aurora,399.37,46,323,356.43,8,Carbon dioxide-heavy,Icy,16.45,Solar,2,0.17075615822816648,2,No
f9ffe6dc-e783-4779-9948-b46b9c82441b,Xenon,891.89,13,207,438.52,6,Methane-dominated,Icy,17.68,Chemical,4,0.9221054097350787,1,No
20da5a66-c2e5-453a-b1c5-f5fa801e6481,Titanium,464.32,44,324,441.21,5,Carbon dioxide-heavy,Volcanic,17.36,Geothermal,1,0.1166494222139211,1,No
445b9e56-0670-425d-b88f-617489e5d64a,Elysium,627.81,21,173,323.69,10,Carbon dioxide-heavy,Rocky,16.64,Chemical,4,0.49731410587038843,2,Yes
f147968d-ef73-4a11-af90-1de86a240580,Zarathustra,783.64,38,211,53.45,9,Methane-dominated,Rocky,10.37,Nuclear,4,0.6652484923143944,0,Yes
d89aadf9-ddfb-4bab-8f49-c60da8926936,Zarathustra,733.13,40,331,206.3,3,Oxygen-rich,Volcanic,14.2,Nuclear,4,0.34047926794464434,1,No
21e97ba5-a398-4ffd-aa62-0722728ca01c,Titanium,977.08,15,80,,8,Methane-dominated,Icy,10.72,Solar,3,0.3706886022627732,2,No
d75eea8a-0288-4370-b8ee-34a753eb9cac,Elysium,541.7,23,311,314.84,7,Carbon dioxide-heavy,Icy,12.94,Geothermal,4,0.7314819656551718,0,No
4c2f6ecf-67df-4cdd-b8be-c3cff93aed27,Aurora,432.32,43,119,184.18,9,Oxygen-rich,Rocky,13.14,Chemical,4,0.5119347532621106,0,No
23111154-efe5-4111-ac07-e0747ab381ae,Aurora,408.91,36,122,181.54,9,Carbon dioxide-heavy,Icy,9.26,Geothermal,0,0.24491570827298784,1,No
542f0944-e0fd-40f4-bec7-9a44dc8da1cc,Titanium,531.6,37,42,443.14,4,Carbon dioxide-heavy,Icy,19.67,Solar,1,0.6113583941925628,0,No
a9a9ae1b-6696-4d6a-9cb4-898e5a9bbafa,Aurora,456.98,9,178,309.99,6,Carbon dioxide-heavy,Rocky,14.88,Nuclear,1,0.495020557080737,1,No
a651ed38-dd1f-4bf2-9626-68c44a385e71,Titanium,932.85,43,142,198.16,1,Methane-dominated,Volcanic,10.15,Nuclear,3,0.6795155272068447,1,Yes
d78f86c3-7eb1-4c25-a0df-96908ae1a829,Aurora,948.71,44,99,92.38,10,Oxygen-rich,Oceanic,19.63,Geothermal,4,0.4996399030769818,2,Yes
c8100e04-b66c-4ea9-8eae-684fa68d774e,Aurora,224.2,16,149,57.65,6,Hydrogen-rich,Volcanic,3.87,Solar,1,0.6083570700212046,2,No
cc4af7ee-ac0e-4372-b0a8-f3c3d91ab619,Aurora,634.3,25,250,76.48,8,Oxygen-rich,Icy,10.22,Geothermal,4,0.23879180660299817,0,Yes
53e07237-4947-458b-9328-f53adbb21013,Elysium,759.7,32,351,325.66,8,Hydrogen-rich,Rocky,10.66,Chemical,0,0.5282341667114692,2,Yes
f6bc4092-41cc-4e1d-9d3c-2b4d31e0d7a8,Zarathustra,875.23,35,276,213.09,1,Oxygen-rich,Volcanic,0.71,Nuclear,4,0.2960769510057477,0,No
